lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DN1,40DN2,40DN3,40DN4,40DN5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
PG (44:10),0.09072567852943943,5.849313095017332,0.15419395035854666,0.6945592603939664,0.9993182725636095,888.5485 -> 699.5485,PG,28147.101959223,30976.0220718466,32406.022499079,28917.462234506,25470.701660149,24565.8615188515,24736.061706553,24296.661651613,29600.882064819,26173.341918946,16547.901275632
PG (44:12),0.021837177548889686,5.921175813189921,0.008934771068368264,0.9246929837106251,0.9993182725636095,884.5172 -> 695.5172,PG,28661.76208497,33432.22229004,32359.742462159,30944.622360219,26972.621978763,28906.3620224049,26801.1418304425,27098.522171022,33571.002059935,25544.901840195,15326.961105344
PG (44:2),0.1099111297320541,5.729042259098621,0.2262734225699603,0.6343009034623337,0.9993182725636095,904.6737 -> 715.6737,PG,25575.8221664393,27889.2820015127,26701.6018028329,29435.3821945182,24409.7015953137,21888.8816146919,26536.5619201679,22357.9816856362,23686.3617515533,22908.341465001,16049.7012329105
PG (44:3),0.12886084217797358,5.780780068614928,0.3110015610471919,0.5770662368580897,0.9993182725636095,902.658 -> 713.658,PG,26099.861755367,27433.5020141674,31316.602005011,30218.4420013422,24815.981826784,24102.5818405156,23452.421691883,23891.0616912805,29932.4020996142,19795.4212036025,16573.701133727
PG (44:4),0.07795148982103509,6.640948194282587,0.11386278202493827,0.7357885541164184,0.9993182725636095,900.6424 -> 711.6424,PG,48328.803329465,52799.503234819,57840.764221181,54829.6843947956,46493.7633361832,40377.222610479,46881.003509509,47148.783874497,51449.823867786,46938.283294668,21615.521263118
PG (44:5),0.12618996684335126,7.035336884956631,0.29835528165176584,0.5849153532687931,0.9993182725636095,898.6267 -> 709.6267,PG,69412.704269382,81301.14559933,72471.885284442,76199.00540162,63951.0845336828,59577.92434695,56595.663970975,62347.16464233,69031.625015275,66342.844635,16149.7810211168
PG (44:6),0.11688478801759496,5.877059925773471,0.25590332930131865,0.6129486962614082,0.9993182725636095,896.6111 -> 707.6111,PG,25791.18138121,37986.3626518049,29718.361869801,29582.8620986926,24472.9017715518,21390.981765745,26955.30195618,24351.441642767,28411.161743143,27190.5417480485,18946.801406862
PG (44:7),0.13957879548438354,6.059810646388933,0.3649086659865759,0.5457926460607102,0.9993182725636095,894.5954 -> 705.5954,PG,32324.541976938,39569.482498151,34743.6623611489,34999.682495113,32846.482330321,32272.0822067276,28183.441940307,27614.821945202,31305.782348638,30125.982025152,16898.321258545
PG (44:8),0.18749332145229494,6.092416556319605,0.6582432225285972,0.41718083769695735,0.9993182725636095,892.5798 -> 703.5798,PG,37426.023269661,41074.462615966,41187.8436279279,34054.022689812,28908.60211946,30314.082168574,28983.102355958,30112.1019287,28698.402160632,32953.022277843,16272.6212081836
PGo (16:0),0.05594689051327304,6.316978135671782,0.058649446240835346,0.8086434208765769,0.9993182725636095,488.3083 -> 299.3083,PG,43888.703491201,38582.562850934,40048.683120725,35051.902328496,34453.64231872,33977.182693486,36383.983062741,34277.562194828,37585.463073724,32519.302230855,28701.261978148
PGo (20:0),-0.13248825377387088,7.818597718479922,0.3288970673820586,0.5663092575970878,0.9993182725636095,544.3709 -> 355.3709,PG,93283.786071709,95700.806793187,113180.228790208,123405.389526426,88593.425735406,115168.527587929,140375.007537874,119912.450103732,78717.686035269,79674.645538302,76997.704589857
PGo (28:0),0.10204896318791487,6.463336571154167,0.19511649196314096,0.6586918896357933,0.9993182725636095,670.4753 -> 481.4753,PG,39480.582717895,54241.504058836,49507.142730707,51177.143905643,36740.842849741,40377.502746583,41243.38262941,38944.782669067,41911.56243897,40684.982894896,19947.0814209025
PGo (32:0),0.21470213226069032,7.1006545613619725,0.8631625411595252,0.3528551876915871,0.9993182725636095,726.5379 -> 537.5379,PG,58019.524353052,94254.066162132,75662.025024469,76949.685363766,61867.704345684,56230.323852531,62434.924133303,55373.483978235,61509.584442149,62365.204498295,35948.30291748
PGo (32:1),0.13918947369673157,6.148310008450323,0.36288371080505755,0.5469090419156947,0.9993182725636095,724.5223 -> 535.5223,PG,34146.282409659,40875.162689239,35583.442352283,37154.262771607,34103.842437738,31637.642166155,32689.30238343,27696.382324225,31910.30236816,32003.68251039,20794.321502692
PGo (34:0),0.07249914695068609,7.581767698308639,0.09850604788539385,0.7536298542753036,0.9993182725636095,754.5692 -> 565.5692,PG,67851.004608135,104416.266906777,91000.887207027,98853.126861577,86208.36602786,68602.944488545,96657.105636495,74116.485656776,80426.546264659,82705.705993635,82031.646820037
PGo (34:1),-0.21086251809223341,6.948436307711466,0.8325630591579625,0.36153243928722123,0.9993182725636095,752.5536 -> 563.5536,PG,52924.443862909,58848.984039297,57598.764007551,52485.863586437,50582.863586436,60408.664703359,60181.264190689,71105.94577028,55562.583770736,50586.003494251,42944.223022459
PGo (34:2),-0.0622660305540833,6.593238793082834,0.07265289270259245,0.7875126221819357,0.9993182725636095,750.5379 -> 561.5379,PG,48465.503173829,51461.823242202,50747.223785424,48162.643096921,45970.523193359,44435.86328126,51883.164230317,43315.863220209,50790.18371581,50951.044174192,16758.56103516
PGo (34:3),0.02959389747122652,6.326463014405113,0.01641148358828559,0.898064048972823,0.9993182725636095,748.5223 -> 559.5223,PG,40162.922943101,41741.822784423,45779.963333085,43458.423385604,32596.7625503527,35411.742156974,39790.18234252,36113.122650156,39207.522720337,37950.40277099,19137.981384276
PGo (34:4),0.0073161731180333475,6.152989427647434,0.0010029886867926052,0.9747352220967653,0.9993182725636095,746.5066 -> 557.5066,PG,37144.923034667,36345.122650142,36742.72286987,36581.762481683,31641.662582384,29703.9022827127,35836.722824097,35359.902496333,33197.961990356,33542.1823883,17564.0814361502
PGo (36:0),0.044036060700770076,6.962623922321904,0.036341912362793494,0.8488111372149885,0.9993182725636095,782.6005 -> 593.6005,PG,61236.104614242,64815.324951159,64846.204315168,59762.544921866,55912.983978272,57327.304107678,59091.804626471,56649.683670042,56711.124359126,51316.083496104,39090.182861326
PGo (36:1),-0.06709544126094928,7.4940780186821865,0.08437108931912007,0.7714589784106974,0.9993182725636095,780.5849 -> 591.5849,PG,126196.249511627,83073.907348606,84368.766235268,72545.244415294,82257.486541712,99939.528015177,87990.705657919,92522.865448047,88341.787078853,76235.625427235,37245.462341311
PGo (36:2),-0.13783072572415148,7.390254307647838,0.3559330983389375,0.5507736102744771,0.9993182725636095,778.5692 -> 589.5692,PG,93306.847106954,78992.446166995,81799.566040073,80075.826354962,73781.56436159,107700.167816147,88581.206939679,78884.145324711,76971.826080308,72853.305053702,34050.622344982
PGo (36:3),-0.014733609589428867,7.56122976018404,0.004068805986207735,0.9491396760253659,0.9993182725636095,776.5536 -> 587.5536,PG,111313.588317897,89774.88635257,105401.927734305,93206.705657934,81869.84585573,111714.567230211,90642.766906713,88607.00579839,88029.546447777,81298.086212164,36969.082763671
PGo (36:4),-0.07368083673631626,6.620664953103701,0.10172876782837648,0.7497648260963563,0.9993182725636095,774.5379 -> 585.5379,PG,47839.203765865,51228.343551653,54311.483673039,45424.963623049,40738.562500004,47287.583038328,54565.263839725,45252.523208616,46149.602996856,45014.122756957,24695.20181274
PGo (36:5),-0.06863930805951027,6.443462816156627,0.08828130622372043,0.7663735957829056,0.9993182725636095,772.5223 -> 583.5223,PG,42195.002838161,45428.523223933,47820.644302387,41407.142974844,36039.842987068,45896.443832433,42432.542541509,41399.482360835,36514.662673954,44195.582900959,21287.301391612
PGo (38:0),0.04156927607494908,6.970211498617785,0.03238451824176991,0.8571863339047164,0.9993182725636095,810.6318 -> 621.6318,PG,60651.404510504,70599.88415526,64041.804565433,58152.003784169,52684.303771979,59267.244018538,57376.40429687,51975.243652343,55003.763885486,57064.204284655,40857.742828366
PGo (38:2),-0.21310782318176283,8.890436796764481,0.8505482432265126,0.35639728868838716,0.9993182725636095,806.6005 -> 617.6005,PG,296803.678161754,258366.960693307,180754.95227049,240310.696167063,213060.713623013,323034.163940525,171213.63360599,313924.29891963,256054.414856027,236629.27728273,36808.422454835
PGo (38:3),-0.11747867953757443,9.145581706552097,0.2586409773393825,0.6110553624791055,0.9993182725636095,804.5849 -> 615.5849,PG,381795.327148559,323392.502929704,219467.49420171,292568.842102192,266655.918334938,331938.042846697,195440.533935542,369902.204681421,323775.342834534,296955.39984134,31877.662261974
PGo (38:4),-0.024368361885926056,6.766198302817508,0.01112857230600639,0.9159853791278176,0.9993182725636095,802.5692 -> 613.5692,PG,53983.363494849,55659.423889156,56418.6437378,55933.924041719,40889.602523815,46329.863403342,49478.343811036,46320.763046265,58281.584014927,52057.62390137,32839.762664801
PGo (38:5),0.04166497334985799,6.42495303037729,0.0325301421006543,0.8568690569971744,0.9993182725636095,800.5536 -> 611.5536,PG,40998.743133532,45478.103485118,49909.46295165,39840.322875979,38063.462707494,39868.942947392,39541.123077392,37176.542785643,41926.583374017,38121.282470712,24359.681518553
PGo (40:1),0.183044947820701,7.299138712938101,0.6275681007899152,0.4282487561194284,0.9993182725636095,836.6475 -> 647.6475,PG,93079.286529486,88401.185455271,84293.844970615,88390.307037421,77516.04585262,77474.406112721,61256.644256627,74267.585113618,73142.865234345,72602.12469483,28976.661941525
PGo (40:4),0.05463147698052795,6.308347110210118,0.05592521274138562,0.8130562511463559,0.9993182725636095,830.6005 -> 641.6005,PG,40981.343170204,45113.882827763,41617.463317862,39620.742218008,34265.902221667,33387.502105717,33744.082626336,39517.1631469639,40339.543243404,36153.66264342,19963.681449887
PGo (40:6),0.02071964194502612,6.754640209895627,0.008045421123597407,0.9285285789008444,0.9993182725636095,826.5692 -> 637.5692,PG,54768.203430136,54156.624053939,60116.724761928,49701.52349854,40593.643157961,46840.283294676,46992.403244017,49926.483123783,50594.523467981,46954.363754267,37117.622375489
PGo (42:0),0.18038449906760612,6.604457062602676,0.6093909262428954,0.43501722936539106,0.9993182725636095,866.6944 -> 677.6944,PG,46028.183334347,63042.564697261,57568.963867183,50450.843719479,42396.482940678,45049.203002908,42196.782684308,40905.263031002,45412.483062736,42470.743194587,23629.661514279
PGo (42:4),0.03908169793065826,6.400145900442622,0.028621461249827007,0.8656560164698615,0.9993182725636095,858.6318 -> 669.6318,PG,40903.402923584,50421.383636522,43867.983322141,40344.982696537,37792.902862549,33583.642028823,36017.303100587,39514.583190928,48725.643066377,38217.582458492,21637.681350705
PGp (16:0),-0.10254056446338122,7.4425410685924875,0.19703161588790863,0.6571275846688839,0.9993182725636095,486.2926 -> 297.2926,PG,66736.464599597,96749.24804682,84689.646575887,76686.185455295,62143.204010106,69144.944610615,96515.127075218,84843.566497836,74736.685424711,67419.163940374,71245.863723753
PGp (18:0),-0.17761780072305933,6.748183331913865,0.5908758686002784,0.44208062549809124,0.9993182725636095,514.3239 -> 325.3239,PG,48384.503311222,60051.424484244,55965.9033202769,49743.184188819,44938.642715475,46226.684066729,86523.2857055333,49323.743621848,53323.2850036538,42798.8832702965,20897.1015815783
PGp (20:0),0.038630515835332356,6.422023500360884,0.027964671683491815,0.8671919060477705,0.9993182725636095,542.3552 -> 353.3552,PG,43956.803771982,47605.683471668,45109.403701811,44567.02334595,36504.822631843,37392.462493906,41077.743133547,39967.903518643,45392.022888185,36622.842468262,20941.201492316
PGp (28:0),-0.08425165353380437,6.190715024190146,0.1329940379389427,0.7153476943379368,0.9993182725636095,668.4597 -> 479.4597,PG,35237.022338862,44141.203506455,35833.8624877879,33967.12251282,31468.082305908,36254.462478639,38579.5428314169,32344.94241334,37149.882995615,36496.202194206,15410.101081845
PGp (30:1),-0.013318184895876727,6.186510494627688,0.0033236653115409354,0.9540264350138865,0.9993182725636095,694.4753 -> 505.4753,PG,36528.742538447,37787.242752058,37728.962287899,32837.522178658,32411.422317518,32461.842346195,36513.842117318,33183.722488398,33535.662139892,33323.762207023,21354.321609494
PGp (36:5),-0.1319371317287636,6.888678399310194,0.3261274389788582,0.5679483393999782,0.9993182725636095,770.5066 -> 581.5066,PG,57633.20358269,57135.903686572,60804.024688727,55662.564529424,49103.963439923,50126.223571789,55463.56387324,56506.704086323,67158.725433291,60707.064147927,31469.921966556
PGp (40:6),0.054449884915978373,7.4077787315994135,0.05556604888079164,0.8136464425162871,0.9993182725636095,824.5536 -> 635.5536,PG,106954.847473187,86308.966705303,83371.485687252,85007.586212172,75696.704925533,81318.066528349,75767.444274961,77442.525299096,81646.205139149,81620.925781197,38004.782745347
PGp (42:2),0.21336840218373906,6.164598482278946,0.8523065837912256,0.3559006343452671,0.9993182725636095,860.6475 -> 671.6475,PG,39928.783065794,42600.382904072,43104.323303216,36252.722885133,32799.301986677,31446.682388299,30889.502227768,31181.222198476,32485.742156986,32411.6024131768,16267.981216432
PGp (42:4),0.17510399595466256,6.330893031701421,0.5742121522373509,0.4485899573140416,0.9993182725636095,856.6162 -> 667.6162,PG,43059.283355717,44803.102737415,46661.48345948,41064.362884511,33677.242507919,34378.302322388,33726.622245799,35957.822235109,34759.182418814,35950.362396235,23288.3215408296
PI (12:0),0.1765917886722214,8.99180960373796,0.5842058853913841,0.4446684541556738,0.9993182725636095,534.241 -> 257.241,PI,279791.461364725,282901.459075787,317749.881011964,194637.972976703,359683.383239808,251619.241272047,182460.193710338,240564.092483599,252280.219024531,268751.419433624,61005.36436463
PI (14:0),0.08951400714398933,7.356142535590394,0.15015973863739873,0.6983827530769947,0.9993182725636095,562.2723 -> 285.2723,PI,78193.106323259,94019.726165777,98169.967803926,65462.644348142,105814.527832042,78982.624938982,77723.24511726,73349.804931644,85445.224456788,76677.005523684,25385.721817015
PI (14:1),0.04913964894053638,9.430188287805946,0.04526321987123083,0.8315207599522341,0.9993182725636095,560.2566 -> 283.2566,PI,340809.02233882,409852.60583492,388470.787841807,274808.04003909,420062.77233886,310246.841796945,355618.32849115,309336.122192361,376483.96935988,324170.86462404,107343.267517059
PI (16:0),0.008266834717765587,7.524089017725607,0.001280936287230361,0.9714496710432897,0.9993182725636095,590.3036 -> 313.3036,PI,78044.065429686,108551.127777072,101117.186645556,84519.005737385,107525.647155777,83431.925292922,94282.967529358,82453.625610315,98224.906814528,92003.507385225,31033.482208246
PI (16:1),0.036481591891889605,8.69617170562297,0.02494746310003393,0.8744980426368609,0.9993182725636095,588.2879 -> 311.2879,PI,205684.575012177,218646.033508278,255933.756164598,172138.530273485,269920.318725583,196242.732849148,200650.192321818,179145.634857122,245048.296081705,213105.236999554,44417.102554333
PI (18:0),-0.19080735373035795,8.06406046110233,0.68193474719601,0.4089212960317232,0.9993182725636095,618.3349 -> 341.3349,PI,118151.348785407,127925.608581513,135594.487396287,119057.747467116,109727.569580023,138651.00979614,148683.089660626,155637.830780082,110490.548095684,105299.88795462,79318.48617554
PI (18:1),-0.14082534633164362,7.0843536319591305,0.37154537537838905,0.5421631088876395,0.9993182725636095,616.3192 -> 339.3192,PI,59765.32415775,71738.124816929,76765.804946921,55902.603652982,65840.7841186685,66333.383575415,85679.145935093,65253.404815678,64513.00476076,62371.004806482,27611.782173139
PI (18:2),-0.21204783171454786,7.163997940093727,0.8419906227904903,0.3588280716751964,0.9993182725636095,614.3036 -> 337.3036,PI,65757.203704776,74038.424514776,90371.745544495,61611.623794575,57148.224319481,74833.025848401,84503.60502627,65590.7454300077,74336.024642915,81953.804489175,21166.5216217
